molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,30.0
CHEMBL65328,Cc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,active,590.0
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,inactive,10000.0
CHEMBL63336,COc1ccc(Br)c2c1CCC1C(c3ccncc3)C21,intermediate,4300.0
CHEMBL41761,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,active,41.0
CHEMBL304222,Oc1ccc2c(c1)CCC1C(c3ccncc3)C21,active,330.0
CHEMBL39423,CCn1ccc2cc(Br)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active,200.0
CHEMBL419619,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,intermediate,1400.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,18500.0
CHEMBL288695,CCN1CCc2cccc(C(c3cccc(Cl)c3)n3ccnc3)c21,active,110.0
CHEMBL66673,COc1cccc2c1CCC1C(c3ccncc3)C21,intermediate,3350.0
CHEMBL291646,Clc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,active,200.0
CHEMBL287950,CCN1CCc2cc(Br)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active,90.0
CHEMBL39403,CCN1CCc2cccc(C(c3ccc(F)cc3)n3ccnc3)c21,active,61.5
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,18500.0
CHEMBL285193,CCn1ccc2cccc(C(c3ccc(Br)cc3)n3ccnc3)c21,active,70.0
CHEMBL67842,COc1ccc2c(c1)CCC1C(c3ccncc3)C21,active,69.0
CHEMBL304788,Clc1ccc(C(C2Cc3ccccc3O2)n2cncn2)c(Cl)c1,active,880.0
CHEMBL294360,Fc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)cc1,intermediate,2170.0
CHEMBL287967,CCn1ccc2cccc(C(c3cccc(Cl)c3)n3ccnc3)c21,active,170.0
CHEMBL65590,Oc1cccc2c1CCC1C(c3ccncc3)C21,intermediate,5000.0
CHEMBL304583,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,66.0
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,61.0
CHEMBL66867,COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,active,370.0
CHEMBL289945,CCn1ccc2cccc(C(c3ccc(Cl)cc3)n3ccnc3)c21,active,55.0
CHEMBL288804,CCN1CCc2cc(Cl)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active,63.0
CHEMBL419619,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,active,920.0
CHEMBL65549,Clc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)c(Cl)c1,inactive,52020.0
CHEMBL294357,Clc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)cc1,intermediate,3000.0
CHEMBL419619,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,intermediate,2800.0
CHEMBL304903,c1ccc2c(c1)CCC1C(c3ccncc3)C21,active,185.0
CHEMBL422610,CC12CCC3C(Cc4c5c(nn4C/C=C/c4ccccc4)C(=O)CCC53C)C1CCC2=O,active,950.0
CHEMBL131414,CC12CCC3C(Cc4nn(C/C=C/c5ccccc5)c5c4C3(C)CCC5=O)C1CCC2=O,active,800.0
CHEMBL129883,CC12CCC3C(Cc4c5c(nn4Cc4ccc([N+](=O)[O-])cc4)C(=O)CCC53C)C1CCC2=O,active,490.0
CHEMBL132530,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,370.0
CHEMBL336383,CC12CCC3C(Cc4nn(Cc5ccc([N+](=O)[O-])cc5)c5c4C3(C)CCC5=O)C1CCC2=O,active,658.0
CHEMBL133240,CC12CCC3C(Cc4nn(Cc5ccccc5)c5c4C3(C)CCC5=O)C1CCC2=O,active,342.0
CHEMBL132563,CC12CCC3C(Cc4n[nH]c5c4C3(C)CCC5=O)C1CCC2=O,active,236.0
CHEMBL130546,CC12CCC3C(Cc4c5c(nn4Cc4ccccc4)C(=O)CCC53C)C1CCC2=O,active,245.0
CHEMBL176452,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,1000.0
CHEMBL176452,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,700.0
CHEMBL172263,CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,2000.0
CHEMBL172263,CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,4000.0
CHEMBL174308,CC(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,200.0
CHEMBL174407,CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,200.0
CHEMBL174407,CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,600.0
CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,440.0
CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,200.0
CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,140.0
CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,85.0
CHEMBL287574,Nc1ccc(C23CC2C(=O)NC3=O)cc1,intermediate,7000.0
CHEMBL287574,Nc1ccc(C23CC2C(=O)NC3=O)cc1,inactive,11000.0
CHEMBL369603,Nc1ccc(C23CC2C(=O)N(Cc2ccccc2)C3=O)cc1,intermediate,2000.0
CHEMBL369603,Nc1ccc(C23CC2C(=O)N(Cc2ccccc2)C3=O)cc1,intermediate,7000.0
CHEMBL174909,CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,150.0
CHEMBL174909,CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,40.0
CHEMBL354401,CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,2500.0
CHEMBL354401,CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,7000.0
CHEMBL176539,C#CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,2000.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,8000.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,14000.0
CHEMBL368732,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate,2500.0
CHEMBL368732,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,inactive,14000.0
CHEMBL268918,CCCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,60.0
CHEMBL268209,CCCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,250.0
CHEMBL8333,CCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,270.0
CHEMBL266532,CCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,280.0
CHEMBL1078534,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,300.0
CHEMBL267668,CCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,140.0
CHEMBL8254,CCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,60.0
CHEMBL8417,CCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,180.0
CHEMBL1078534,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,530.0
CHEMBL8315,C[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,520.0
CHEMBL274878,C[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,620.0
CHEMBL8646,CCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,200.0
CHEMBL8498,CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,250.0
CHEMBL8313,CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,54.0
CHEMBL440832,CCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,54.0
CHEMBL266350,CCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active,76.0
CHEMBL2112301,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1ccccn1,inactive,20000.0
CHEMBL23334,COc1cccc2c1C/C(=C/c1ccncc1)C2=O,intermediate,3700.0
CHEMBL23394,Oc1ccc2c(c1)CC(Cc1ccncc1)CC2,intermediate,1300.0
CHEMBL283782,COc1cccc2c1CC(Cc1ccncc1)C2=O,inactive,14000.0
CHEMBL26279,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,intermediate,3400.0
CHEMBL24233,c1ccc2c(c1)CCC(Cc1ccncc1)C2,intermediate,1200.0
CHEMBL442262,COc1ccc2c(c1)C/C(=C\c1ccncc1)C2=O,intermediate,4800.0
CHEMBL288093,COc1cccc2c1C/C(=C\c1ccncc1)C2=O,inactive,23000.0
CHEMBL23485,Oc1cccc2c1CC(Cc1ccncc1)C2,active,1000.0
CHEMBL24115,COc1cccc2c1CC(Cc1ccncc1)C2,intermediate,6400.0
CHEMBL432751,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CC=C2c1cccnc1,intermediate,1800.0
CHEMBL23646,COc1ccc2c(c1)CC(Cc1ccncc1)C2,active,240.0
CHEMBL279940,Oc1ccc2c(c1)CCC(Cc1ccncc1)C2,active,750.0
CHEMBL285155,COc1ccc2c(c1)C/C(=C/c1ccncc1)C2=O,intermediate,6300.0
CHEMBL23484,O=C1c2ccccc2CC1Cc1ccncc1,inactive,17000.0
CHEMBL285973,O=C1/C(=C\c2ccncc2)Cc2ccccc21,intermediate,5500.0
CHEMBL23364,Oc1cccc2c1CCC(Cc1ccncc1)C2,active,530.0
CHEMBL84230,C[C@]12CCC3C(CC[C@H]4CC(=O)CC[C@]34C)C1CC=C2c1cccnc1,inactive,50000.0
CHEMBL24014,Oc1ccc2c(c1)CC(Cc1ccncc1)C2,intermediate,1900.0
CHEMBL23148,COc1cccc2c1CCC(Cc1ccncc1)C2,active,590.0
CHEMBL2112299,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1ccncc1,inactive,20000.0
CHEMBL22485,O=C1c2cccc(O)c2CC1Cc1ccncc1,intermediate,4200.0
CHEMBL23365,COc1ccc2c(c1)CC(Cc1ccncc1)CC2,intermediate,4300.0
CHEMBL24593,c1ccc2c(c1)CC(Cc1ccncc1)C2,intermediate,2400.0
CHEMBL284934,O=C1/C(=C/c2ccncc2)Cc2c(O)cccc21,inactive,22000.0
CHEMBL26065,O=C1/C(=C/c2ccncc2)Cc2cc(O)ccc21,inactive,19000.0
CHEMBL23097,COc1ccc2c(c1)CCC(Cc1ccncc1)C2,active,230.0
CHEMBL254328,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,inactive,20000.0
CHEMBL23150,O=C1/C(=C/c2ccncc2)Cc2ccccc21,inactive,25000.0
CHEMBL24279,O=C1c2ccc(O)cc2CC1Cc1ccncc1,intermediate,9300.0
CHEMBL301106,c1cnc2c(c1)C(CCCn1ccnc1)CCC2,active,350.0
CHEMBL159073,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active,40.0
CHEMBL351167,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,intermediate,1100.0
CHEMBL288242,C[C@]12CCC3C(CCC4=C(S)C(=O)CC[C@@]43C)C1CCC2=O,intermediate,3500.0
CHEMBL163420,N#CCCCC1CCCc2cncn21,active,92.9
CHEMBL460382,c1cc(CCn2ccnc2)c2ccsc2c1,intermediate,3560.0
CHEMBL2113619,C[C@]12CC[C@H]3[C@@H](CCC4=C(SCC#N)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,intermediate,3700.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,39.0
CHEMBL442373,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,intermediate,2300.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,18500.0
CHEMBL55144,c1cn(CCC2CCCc3occc32)cn1,active,920.0
CHEMBL291700,c1cn(CCC2CCCc3sccc32)cn1,active,440.0
CHEMBL349822,N#Cc1ccc(Cn2ccnc2)cc1,active,15.0
CHEMBL421149,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,active,43.0
CHEMBL293122,C1=C(CCn2ccnc2)c2cccnc2CC1,active,500.0
CHEMBL299066,c1cc2cc(-n3ccnc3)ccc2cn1,intermediate,3060.0
CHEMBL41517,C[C@]12CCC3C(CCC4=C(SCF)C(=O)CC[C@@]43C)C1CCC2=O,active,800.0
CHEMBL41033,C[C@]12CC=C3C(CCC4=C(S)C(=O)CC[C@]34C)C1CCC2=O,intermediate,3800.0
CHEMBL57513,C(\Cn1ccnc1)=C1\CCCc2sccc21,active,680.0
CHEMBL301608,c1cnc2c(c1)CCCC2n1ccnc1,inactive,111000.0
CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,active,390.0
CHEMBL1203766,Brc1ccc(C2CCCc3cncn32)cc1.Cl,active,7.6
CHEMBL54803,c1cc(CCn2ccnc2)c2cccnc2c1,active,350.0
CHEMBL307160,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,active,970.0
CHEMBL53644,c1ccc2c(c1)CCCC2CCn1ccnc1,active,700.0
CHEMBL163413,O=C(O)c1ccc(C2CCCc3cncn32)cc1,active,1000.0
CHEMBL1203760,CCOC(=O)c1ccc(C2CCCc3cncn32)cc1.Cl,active,21.0
CHEMBL442542,C[C@]12CC=C3C(CCC4=C(SCCl)C(=O)CC[C@]34C)C1CCC2=O,active,860.0
CHEMBL158635,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,active,550.0
CHEMBL162496,Cc1cncn1Cc1ccc(C#N)cc1,active,15.0
CHEMBL161530,O=c1ccoc2c(Cn3ccnc3)ccc(Br)c12,intermediate,2100.0
CHEMBL290309,COCOC1=C2CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,intermediate,4400.0
CHEMBL292899,c1cnc2c(c1)C(CCn1ccnc1)CCC2,active,380.0
CHEMBL298720,c1cc2ccc(Cn3ccnc3)cc2cn1,intermediate,1380.0
CHEMBL355905,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,active,860.0
CHEMBL1203757,Cc1ccc(C2CCCc3cncn32)cc1.Cl,active,17.6
CHEMBL468419,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,active,6.4
CHEMBL468419,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,active,0.03
CHEMBL53290,C1=C(CCCn2ccnc2)c2cccnc2CC1,active,220.0
CHEMBL40432,C[C@]12CCC3C(CCC4=C(SCCl)C(=O)CC[C@@]43C)C1CCC2=O,active,940.0
CHEMBL78322,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,active,940.0
CHEMBL56059,C(\Cn1ccnc1)=C1/CCCc2occc21,intermediate,6000.0
CHEMBL2113524,C[C@]12CC[C@H]3[C@@H](CCC4=C(SC(F)F)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,intermediate,2700.0
CHEMBL291279,COCSC1=C2CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,inactive,10000.0
CHEMBL55083,C(\Cn1ccnc1)=C1\CCCc2occc21,intermediate,2400.0
CHEMBL161230,N#Cc1ccc(Cn2ccnc2)c2occc(=O)c12,active,240.0
CHEMBL52509,c1cnc2c(c1)C(n1ccnc1)CCC2,intermediate,6400.0
CHEMBL55558,C(\Cn1ccnc1)=C1/CCCc2sccc21,intermediate,3900.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,52.0
CHEMBL1203762,Cl.N#Cc1ccc(C2CCc3cncn32)cc1,active,2.0
CHEMBL39248,CSC1=C2CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,intermediate,4400.0
CHEMBL132530,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,370.0
CHEMBL421829,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12,active,89.0
CHEMBL300109,c1cnc2c(c1)C(Cn1ccnc1)CCC2,active,160.0
CHEMBL162834,N#Cc1ccc(C2CCCCc3cncn32)cc1,active,14.1
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,1700.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,30000.0
CHEMBL288190,C[C@]12CC=C3C(CCC4=C(O)C(=O)CC[C@]34C)C1CCC2=O,active,350.0
CHEMBL39434,CSCSC1=C2CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,intermediate,1200.0
CHEMBL53068,C1=C(Cn2ccnc2)c2cccnc2CC1,active,170.0
CHEMBL158984,O=c1ccoc2cc(Cn3ccnc3)ccc12,active,100.0
CHEMBL157925,O=c1ccoc2cc(Cn3cnnc3)ccc12,intermediate,3700.0
CHEMBL348913,OCc1ccc(C2CCCc3cncn32)cc1,active,14.3
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,4.6
CHEMBL123494,CCCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate,4100.0
CHEMBL70901,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,intermediate,4600.0
CHEMBL2051951,CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,19000.0
CHEMBL124230,CC[C@]1(c2ccncc2)C[C@H](C)C(=O)NC1=O,inactive,23000.0
CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,intermediate,8000.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,6130.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,8300.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,200.0
CHEMBL357775,CN1C(=O)CC(c2ccc(N)cc2)C1=O,inactive,16600.0
CHEMBL357775,CN1C(=O)CC(c2ccc(N)cc2)C1=O,inactive,10040.0
CHEMBL338746,CCCCCCCC[C@H]1C[C@](CCCCCCCC)(c2ccncc2)C(=O)NC1=O,inactive,26000.0
CHEMBL88412,CCCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate,1600.0
CHEMBL333185,CCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate,8700.0
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,200.0
CHEMBL305483,Nc1ccc(C2(C3CCCC3)CCC(=O)NC2=O)cc1,intermediate,1200.0
CHEMBL9179,O=C1/C(=C\c2ccncc2)C(c2ccccc2)c2ccccc21,active,800.0
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,91.0
CHEMBL124118,CC[C@]1(c2ccncc2)C[C@@H](C)C(=O)NC1=O,inactive,93000.0
CHEMBL269761,CC[C@]1(c2ccncc2)CC(C)(C)C(=O)NC1=O,inactive,200000.0
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate,2400.0
CHEMBL330452,CC[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive,63000.0
CHEMBL1394757,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,370000.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,5200.0
CHEMBL151212,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive,13500.0
CHEMBL151212,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,intermediate,8400.0
CHEMBL1096024,COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,intermediate,3500.0
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate,2800.0
CHEMBL97542,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,intermediate,3800.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,37000.0
CHEMBL151691,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O,inactive,15660.0
CHEMBL151691,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O,inactive,10040.0
CHEMBL2111801,CCCCCCCC[C@H]1C[C@@](CC)(c2ccncc2)C(=O)NC1=O,intermediate,3000.0
CHEMBL70901,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,active,300.0
CHEMBL70901,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,active,150.0
CHEMBL149238,CC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive,12500.0
CHEMBL149238,CC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive,10040.0
CHEMBL148903,Nc1ccc(C2CC(=O)NC2=O)cc1,inactive,20000.0
CHEMBL148903,Nc1ccc(C2CC(=O)NC2=O)cc1,inactive,10200.0
CHEMBL95919,Oc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,41.0
CHEMBL113647,O=C(OCc1cccnc1)C12CC3CC(CC(C3)C1)C2,intermediate,8000.0
CHEMBL110524,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,intermediate,5600.0
CHEMBL112908,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,inactive,20000.0
CHEMBL112292,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,inactive,16000.0
CHEMBL112509,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,intermediate,4600.0
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive,16000.0
CHEMBL317935,C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,inactive,13000.0
CHEMBL114447,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2,intermediate,1500.0
CHEMBL113242,O=C(OCc1ccncc1)C12CC3CC(CC(C3)C1)C2,active,580.0
CHEMBL325461,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,inactive,36000.0
CHEMBL109347,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2,intermediate,3200.0
CHEMBL431843,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,inactive,51000.0
CHEMBL309113,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O,intermediate,1200.0
CHEMBL323546,O=C(Cc1ccncc1)Oc1ccccc1,inactive,13900.0
CHEMBL102981,CC(C(=O)OC1CCCCC1)c1ccncc1,intermediate,2100.0
CHEMBL441404,CCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate,3600.0
CHEMBL89046,C[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive,245000.0
CHEMBL313485,CCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate,3200.0
CHEMBL25700,C#C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,intermediate,1900.0
CHEMBL24021,CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active,260.0
CHEMBL105298,CC1CCC(C(C)C)C(OC(=O)Cc2ccncc2)C1,active,240.0
CHEMBL24897,CC12CCC3C(C[C@@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,intermediate,4000.0
CHEMBL24410,C=C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active,320.0
CHEMBL321729,CC1CCC(OC(=O)Cc2ccncc2)CC1,intermediate,2000.0
CHEMBL104126,CC(C)CC(C)OC(=O)Cc1ccncc1,intermediate,9700.0
CHEMBL314351,CCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,inactive,31000.0
CHEMBL274826,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,300.0
CHEMBL1629804,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,active,110.0
CHEMBL104047,O=C(Cc1ccncc1)OC12CC3CC(CC(C3)C1)C2,active,89.0
CHEMBL312960,CCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,inactive,21000.0
CHEMBL302741,CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2=O,inactive,56000.0
CHEMBL105044,CC1(OC(=O)Cc2ccncc2)CCCCC1,intermediate,3200.0
CHEMBL102536,CC1(C)C2CCC1(C)C(OC(=O)Cc1ccncc1)C2,active,97.0
CHEMBL334391,CC12CCC3C(CCC4=C(Oc5ccccc5)C(=O)CCC43C)C1CCC2=O,active,530.0
CHEMBL2311169,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CCC2=O,active,660.0
CHEMBL71117,CC12CCC=CC1=CCC1C2CCC2(C)C1CC[C@@H]2O,inactive,18000.0
CHEMBL308829,CC12CCC3C(CC=C4CCCCC43CO)C1CCC2O,inactive,62000.0
CHEMBL330452,CC[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive,10000.0
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,30000.0
CHEMBL39661,CCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,active,800.0
CHEMBL24946,CCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active,790.0
CHEMBL321729,CC1CCC(OC(=O)Cc2ccncc2)CC1,active,150.0
CHEMBL105298,CC1CCC(C(C)C)C(OC(=O)Cc2ccncc2)C1,active,310.0
CHEMBL314991,CC[C@]1(c2ccncc2)CCC(=O)N(C)C1=O,inactive,30000.0
CHEMBL104566,CC1CCC(OC(=O)Cc2ccncc2)C1,intermediate,2000.0
CHEMBL89102,CCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate,2500.0
CHEMBL302249,CC12CCCCC1=CC(=O)C1C2CCC2(C)C(O)CCC12,inactive,42000.0
CHEMBL71736,CC12CCC3C(CC=C4CCCCC43C=O)C1CCC2=O,intermediate,9000.0
CHEMBL25695,CCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active,390.0
CHEMBL336387,CC12CCC3C(CCC4=C(Sc5ccccc5)C(=O)CCC43C)C1CCC2=O,active,190.0
CHEMBL102884,CC(C)(C)C1CCC(OC(=O)Cc2ccncc2)CC1,active,310.0
